EER;FMR;FNMR;THR;GDTHR;GAngTHR;LDTHR;LAngTHR;MtiaCount;;;;;;;;;;;
27,7778;0;0,555555556;0,02;4;10;12;10;4;;;;;;;;;;;
28,0556;0;0,561111111;0,02;4;10;8;10;4;;;;;;;;;;;
28,0556;0;0,561111111;0,03;4;10;4;30;8;;;;;;;;;;;
28,1944;0;0,563888889;0,03;8;30;4;10;4;;;;;;;;;;;
28,1944;0;0,563888889;0,03;8;50;4;10;4;;;;;;;;;;;
28,3333;0;0,566666667;0,03;8;10;4;10;4;;;;;;;;;;;
28,3333;0;0,566666667;0,04;4;10;4;50;4;;;;;;;;;;;
28,4722;0;0,569444444;0,04;4;10;4;30;4;;;;;;;;;;;
29,0278;0;0,580555556;0,04;4;10;4;50;8;;;;;;;;;;;
29,1667;0;0,583333333;0,04;4;10;4;30;8;;;;;;;;;;;
29,1667;0;0,583333333;0,04;12;30;4;10;4;;;;;;;;;;;
29,1667;0;0,583333333;0,04;12;50;4;10;4;;;;;;;;;;;
29,3056;0;0,586111111;0,02;4;30;4;10;4;;;;;;;;;;;
29,3056;0;0,586111111;0,02;12;30;4;10;8;;;;;;;;;;;
29,3056;0;0,586111111;0,02;4;50;4;10;4;;;;;;;;;;;
29,3056;0;0,586111111;0,02;4;50;12;50;12;;;;;;;;;;;
29,3056;0;0,586111111;0,02;12;50;4;10;8;;;;;;;;;;;
29,3056;0;0,586111111;0,03;12;30;4;10;8;;;;;;;;;;;
29,3056;0;0,586111111;0,03;4;50;12;50;12;;;;;;;;;;;
29,3056;0;0,586111111;0,03;12;50;4;10;8;;;;;;;;;;;
29,3056;0;0,586111111;0,04;12;10;4;10;4;;;;;;;;;;;
29,4444;0;0,588888889;0,02;4;10;4;10;4;;;;;;;;;;;
29,4444;0;0,588888889;0,02;12;10;4;10;8;;;;;;;;;;;
29,4444;0;0,588888889;0,02;4;50;8;50;12;;;;;;;;;;;
29,4444;0;0,588888889;0,03;12;10;4;10;8;;;;;;;;;;;
29,4444;0;0,588888889;0,03;4;50;8;50;12;;;;;;;;;;;
29,4444;0;0,588888889;0,04;4;50;12;50;12;;;;;;;;;;;
29,5833;0;0,591666667;0,02;4;30;12;50;12;;;;;;;;;;;
29,5833;0;0,591666667;0,03;4;30;12;50;12;;;;;;;;;;;
29,5833;0;0,591666667;0,04;4;50;8;50;12;;;;;;;;;;;
29,7222;0;0,594444444;0,02;4;30;8;50;12;;;;;;;;;;;
29,7222;0;0,594444444;0,02;8;30;4;10;8;;;;;;;;;;;
29,7222;0;0,594444444;0,02;8;50;4;10;8;;;;;;;;;;;
29,7222;0;0,594444444;0,03;4;30;8;50;12;;;;;;;;;;;
29,7222;0;0,594444444;0,04;4;30;12;50;12;;;;;;;;;;;
29,7222;0;0,594444444;0,04;8;30;4;10;4;;;;;;;;;;;
29,7222;0;0,594444444;0,04;8;50;4;10;4;;;;;;;;;;;
29,8611;0;0,597222222;0,02;8;10;4;10;8;;;;;;;;;;;
29,8611;0;0,597222222;0,04;8;10;4;10;4;;;;;;;;;;;
29,8611;0;0,597222222;0,04;4;30;8;50;12;;;;;;;;;;;
30;0;0,6;0,02;4;30;12;30;12;;;;;;;;;;;
30;0;0,6;0,02;12;30;12;10;12;;;;;;;;;;;
30;0;0,6;0,02;4;50;12;30;12;;;;;;;;;;;
30;0;0,6;0,02;12;50;12;10;12;;;;;;;;;;;
30;0;0,6;0,03;4;30;12;30;12;;;;;;;;;;;
30;0;0,6;0,03;12;30;12;10;12;;;;;;;;;;;
30;0;0,6;0,03;4;50;12;30;12;;;;;;;;;;;
30;0;0,6;0,03;12;50;12;10;12;;;;;;;;;;;
30,1389;0;0,602777778;0,02;12;10;12;10;12;;;;;;;;;;;
30,1389;0;0,602777778;0,03;12;10;12;10;12;;;;;;;;;;;
30,1389;0;0,602777778;0,03;8;30;4;10;8;;;;;;;;;;;
30,1389;0;0,602777778;0,03;8;50;4;10;8;;;;;;;;;;;
30,1389;0;0,602777778;0,04;4;30;12;30;12;;;;;;;;;;;
30,1389;0;0,602777778;0,04;12;30;12;10;12;;;;;;;;;;;
30,1389;0;0,602777778;0,04;4;50;12;30;12;;;;;;;;;;;
30,1389;0;0,602777778;0,04;12;50;12;10;12;;;;;;;;;;;
30,2778;0;0,605555556;0,03;8;10;4;10;8;;;;;;;;;;;
30,2778;0;0,605555556;0,03;4;30;8;10;4;;;;;;;;;;;
30,2778;0;0,605555556;0,03;4;30;12;10;4;;;;;;;;;;;
30,2778;0;0,605555556;0,03;4;50;8;10;4;;;;;;;;;;;
30,2778;0;0,605555556;0,03;4;50;12;10;4;;;;;;;;;;;
30,2778;0;0,605555556;0,04;12;10;12;10;12;;;;;;;;;;;
30,2778;0;0,605555556;0,04;12;30;4;10;8;;;;;;;;;;;
30,2778;0;0,605555556;0,04;12;50;4;10;8;;;;;;;;;;;
30,4167;0;0,608333333;0,02;4;30;8;30;12;;;;;;;;;;;
30,4167;0;0,608333333;0,02;4;50;8;30;12;;;;;;;;;;;
30,4167;0;0,608333333;0,03;4;10;8;10;4;;;;;;;;;;;
30,4167;0;0,608333333;0,03;4;10;12;10;4;;;;;;;;;;;
30,4167;0;0,608333333;0,03;4;30;8;30;12;;;;;;;;;;;
30,4167;0;0,608333333;0,03;4;50;8;30;12;;;;;;;;;;;
30,4167;0;0,608333333;0,04;12;10;4;10;8;;;;;;;;;;;
30,6944;0;0,613888889;0,04;4;30;8;30;12;;;;;;;;;;;
30,6944;0;0,613888889;0,04;8;30;4;10;8;;;;;;;;;;;
30,6944;0;0,613888889;0,04;4;50;8;30;12;;;;;;;;;;;
30,6944;0;0,613888889;0,04;8;50;4;10;8;;;;;;;;;;;
30,8333;0;0,616666667;0,02;12;30;8;10;12;;;;;;;;;;;
30,8333;0;0,616666667;0,02;12;50;8;10;12;;;;;;;;;;;
30,8333;0;0,616666667;0,03;12;30;8;10;12;;;;;;;;;;;
30,8333;0;0,616666667;0,03;12;50;8;10;12;;;;;;;;;;;
30,8333;0;0,616666667;0,04;8;10;4;10;8;;;;;;;;;;;
30,8333;0;0,616666667;0,04;12;30;8;10;12;;;;;;;;;;;
30,8333;0;0,616666667;0,04;12;50;8;10;12;;;;;;;;;;;
31,1111;0;0,622222222;0,02;12;10;8;10;12;;;;;;;;;;;
31,1111;0;0,622222222;0,03;12;10;8;10;12;;;;;;;;;;;
31,1111;0;0,622222222;0,04;12;10;8;10;12;;;;;;;;;;;
31,3889;0;0,627777778;0,02;4;50;4;50;12;;;;;;;;;;;
31,5278;0;0,630555556;0,02;4;30;4;50;12;;;;;;;;;;;
31,5278;0;0,630555556;0,02;8;30;12;10;12;;;;;;;;;;;
31,5278;0;0,630555556;0,02;8;50;12;10;12;;;;;;;;;;;
31,5278;0;0,630555556;0,03;8;30;12;10;12;;;;;;;;;;;
31,5278;0;0,630555556;0,03;4;50;4;50;12;;;;;;;;;;;
31,5278;0;0,630555556;0,03;8;50;12;10;12;;;;;;;;;;;
31,5278;0;0,630555556;0,04;8;30;12;10;12;;;;;;;;;;;
31,5278;0;0,630555556;0,04;8;50;12;10;12;;;;;;;;;;;
31,6667;0;0,633333333;0,03;4;30;4;50;12;;;;;;;;;;;
31,6667;0;0,633333333;0,04;4;50;4;50;12;;;;;;;;;;;
31,8056;0;0,636111111;0,02;8;10;12;10;12;;;;;;;;;;;
31,8056;0;0,636111111;0,03;4;10;4;10;4;;;;;;;;;;;
31,8056;0;0,636111111;0,03;8;10;12;10;12;;;;;;;;;;;
31,8056;0;0,636111111;0,03;4;30;4;10;4;;;;;;;;;;;
31,8056;0;0,636111111;0,03;4;50;4;10;4;;;;;;;;;;;
31,8056;0;0,636111111;0,04;8;10;12;10;12;;;;;;;;;;;
31,8056;0;0,636111111;0,04;4;30;4;50;12;;;;;;;;;;;
31,9444;0;0,638888889;0,02;8;30;8;10;12;;;;;;;;;;;
31,9444;0;0,638888889;0,02;8;50;8;10;12;;;;;;;;;;;
31,9444;0;0,638888889;0,03;8;30;8;10;12;;;;;;;;;;;
31,9444;0;0,638888889;0,03;8;50;8;10;12;;;;;;;;;;;
31,9444;0;0,638888889;0,04;8;30;8;10;12;;;;;;;;;;;
31,9444;0;0,638888889;0,04;8;50;8;10;12;;;;;;;;;;;
32,0833;0;0,641666667;0,02;4;30;4;30;12;;;;;;;;;;;
32,0833;0;0,641666667;0,02;4;30;12;10;8;;;;;;;;;;;
32,0833;0;0,641666667;0,02;4;50;4;30;12;;;;;;;;;;;
32,0833;0;0,641666667;0,02;4;50;12;10;8;;;;;;;;;;;
32,2222;0;0,644444444;0,02;4;10;12;10;8;;;;;;;;;;;
32,3611;0;0,647222222;0,02;4;30;8;10;8;;;;;;;;;;;
32,3611;0;0,647222222;0,02;4;50;8;10;8;;;;;;;;;;;
32,3611;0;0,647222222;0,03;4;30;4;30;12;;;;;;;;;;;
32,3611;0;0,647222222;0,03;4;30;12;10;8;;;;;;;;;;;
32,3611;0;0,647222222;0,03;4;50;4;30;12;;;;;;;;;;;
32,3611;0;0,647222222;0,03;4;50;12;10;8;;;;;;;;;;;
32,5;0;0,65;0,02;4;10;8;10;8;;;;;;;;;;;
32,5;0;0,65;0,02;4;10;12;50;12;;;;;;;;;;;
32,5;0;0,65;0,02;8;10;8;10;12;;;;;;;;;;;
32,5;0;0,65;0,03;4;10;12;10;8;;;;;;;;;;;
32,5;0;0,65;0,03;4;10;12;50;12;;;;;;;;;;;
32,5;0;0,65;0,03;8;10;8;10;12;;;;;;;;;;;
32,5;0;0,65;0,03;4;30;8;10;8;;;;;;;;;;;
32,5;0;0,65;0,03;4;50;8;10;8;;;;;;;;;;;
32,5;0;0,65;0,04;8;10;8;10;12;;;;;;;;;;;
32,5;0;0,65;0,04;4;30;4;30;12;;;;;;;;;;;
32,5;0;0,65;0,04;4;30;12;10;4;;;;;;;;;;;
32,5;0;0,65;0,04;4;50;4;30;12;;;;;;;;;;;
32,5;0;0,65;0,04;4;50;12;10;4;;;;;;;;;;;
32,6389;0;0,652777778;0,03;4;10;8;10;8;;;;;;;;;;;
32,6389;0;0,652777778;0,04;4;30;8;10;4;;;;;;;;;;;
32,6389;0;0,652777778;0,04;4;50;8;10;4;;;;;;;;;;;
32,7778;0;0,655555556;0,02;4;10;8;50;12;;;;;;;;;;;
32,7778;0;0,655555556;0,03;4;10;8;50;12;;;;;;;;;;;
32,7778;0;0,655555556;0,04;4;10;8;50;12;;;;;;;;;;;
32,7778;0;0,655555556;0,04;4;10;12;50;12;;;;;;;;;;;
32,9167;0;0,658333333;0,02;4;10;12;30;12;;;;;;;;;;;
32,9167;0;0,658333333;0,03;4;10;12;30;12;;;;;;;;;;;
32,9167;0;0,658333333;0,04;4;10;12;10;4;;;;;;;;;;;
32,9167;0;0,658333333;0,04;4;30;12;10;8;;;;;;;;;;;
32,9167;0;0,658333333;0,04;4;50;12;10;8;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;10;8;10;4;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;10;12;30;12;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;30;8;10;8;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;50;8;10;8;;;;;;;;;;;
33,1944;0;0,663888889;0,02;4;10;8;30;12;;;;;;;;;;;
33,1944;0;0,663888889;0,03;4;10;8;30;12;;;;;;;;;;;
33,1944;0;0,663888889;0,04;4;10;8;30;12;;;;;;;;;;;
33,3333;0;0,666666667;0,04;4;10;12;10;8;;;;;;;;;;;
33,4722;0;0,669444444;0,04;4;10;8;10;8;;;;;;;;;;;
33,8889;0;0,677777778;0,02;4;30;4;10;8;;;;;;;;;;;
33,8889;0;0,677777778;0,02;4;50;4;10;8;;;;;;;;;;;
33,8889;0;0,677777778;0,04;4;30;4;10;4;;;;;;;;;;;
33,8889;0;0,677777778;0,04;4;50;4;10;4;;;;;;;;;;;
34,0278;0;0,680555556;0,03;4;30;4;10;8;;;;;;;;;;;
34,0278;0;0,680555556;0,03;4;50;4;10;8;;;;;;;;;;;
34,1667;0;0,683333333;0,02;4;10;4;10;8;;;;;;;;;;;
34,1667;0;0,683333333;0,04;4;10;4;10;4;;;;;;;;;;;
34,3056;0;0,686111111;0,02;4;10;4;30;12;;;;;;;;;;;
34,3056;0;0,686111111;0,02;4;10;4;50;12;;;;;;;;;;;
34,3056;0;0,686111111;0,02;12;30;4;10;12;;;;;;;;;;;
34,3056;0;0,686111111;0,02;12;50;4;10;12;;;;;;;;;;;
34,3056;0;0,686111111;0,03;4;10;4;10;8;;;;;;;;;;;
34,3056;0;0,686111111;0,03;4;10;4;30;12;;;;;;;;;;;
34,3056;0;0,686111111;0,03;4;10;4;50;12;;;;;;;;;;;
34,3056;0;0,686111111;0,03;12;30;4;10;12;;;;;;;;;;;
34,3056;0;0,686111111;0,03;12;50;4;10;12;;;;;;;;;;;
34,3056;0;0,686111111;0,04;4;30;4;10;8;;;;;;;;;;;
34,3056;0;0,686111111;0,04;12;30;4;10;12;;;;;;;;;;;
34,3056;0;0,686111111;0,04;4;50;4;10;8;;;;;;;;;;;
34,3056;0;0,686111111;0,04;12;50;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,02;12;10;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,02;8;30;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,02;8;50;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,03;12;10;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,03;8;30;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,03;8;50;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,04;4;10;4;30;12;;;;;;;;;;;
34,4444;0;0,688888889;0,04;4;10;4;50;12;;;;;;;;;;;
34,4444;0;0,688888889;0,04;12;10;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,04;8;30;4;10;12;;;;;;;;;;;
34,4444;0;0,688888889;0,04;8;50;4;10;12;;;;;;;;;;;
34,7222;0;0,694444444;0,04;4;10;4;10;8;;;;;;;;;;;
34,8611;0;0,697222222;0,02;8;10;4;10;12;;;;;;;;;;;
34,8611;0;0,697222222;0,03;8;10;4;10;12;;;;;;;;;;;
34,8611;0;0,697222222;0,04;8;10;4;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;10;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;10;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;30;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;30;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;50;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,02;4;50;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;10;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;10;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;30;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;30;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;50;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;4;50;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;10;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;10;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;30;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;30;12;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;50;8;10;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;50;12;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,02;4;10;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,02;4;30;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,02;4;50;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,03;4;10;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,03;4;30;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,03;4;50;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,04;4;10;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,04;4;30;4;10;12;;;;;;;;;;;
36,6667;0;0,733333333;0,04;4;50;4;10;12;;;;;;;;;;;
4,5833;0,002777778;0,088888889;0,02;12;30;12;50;8;;;;;;;;;;;
4,7222;0,002777778;0,091666667;0,02;8;50;12;50;4;;;;;;;;;;;
4,8611;0,002777778;0,094444444;0,02;8;30;12;50;4;;;;;;;;;;;
4,8611;0,002777778;0,094444444;0,02;12;30;8;50;8;;;;;;;;;;;
4,8611;0,002777778;0,094444444;0,02;12;50;8;50;8;;;;;;;;;;;
4,8611;0,002777778;0,094444444;0,02;12;50;12;30;8;;;;;;;;;;;
5;0,002777778;0,097222222;0,03;12;30;12;30;4;;;;;;;;;;;
5,1389;0,002777778;0,1;0,03;12;50;8;50;4;;;;;;;;;;;
5,5556;0,002777778;0,108333333;0,03;12;50;12;30;8;;;;;;;;;;;
5,6944;0,002777778;0,111111111;0,02;12;10;12;30;4;;;;;;;;;;;
5,6944;0,002777778;0,111111111;0,03;12;50;8;50;8;;;;;;;;;;;
6,6667;0,002777778;0,130555556;0,02;12;10;8;50;4;;;;;;;;;;;
4,5833;0,005555556;0,086111111;0,02;12;50;12;50;8;;;;;;;;;;;
4,8611;0,005555556;0,091666667;0,03;12;30;12;50;4;;;;;;;;;;;
5;0,005555556;0,094444444;0,03;12;50;12;50;8;;;;;;;;;;;
5,1389;0,005555556;0,097222222;0,03;12;50;12;30;4;;;;;;;;;;;
5,5556;0,005555556;0,105555556;0,02;12;10;12;50;4;;;;;;;;;;;
4,3056;0,008333333;0,077777778;0,02;12;30;12;30;4;;;;;;;;;;;
4,4444;0,011111111;0,077777778;0,02;12;50;12;30;4;;;;;;;;;;;
4,8611;0,011111111;0,086111111;0,03;12;50;12;50;4;;;;;;;;;;;
4,5833;0,013888889;0,077777778;0,02;12;30;8;50;4;;;;;;;;;;;
4,7222;0,016666667;0,077777778;0,02;12;50;8;50;4;;;;;;;;;;;
5,2778;0,038888889;0,066666667;0,02;12;30;12;50;4;;;;;;;;;;;
5,5556;0,044444444;0,066666667;0,02;12;50;12;50;4;;;;;;;;;;;
Matches;total;524880;;;;;;;;;;;;;;;;;
381;;;;;;;;;;;;;;;;;;;
